leftLeg_px,leftLeg_py,leftLeg_pz,leftLeg_rx,leftLeg_ry,leftLeg_rz,leftLegJ_px,leftLegJ_py,leftLegJ_pz,leftLegJ_rx,leftLegJ_ry,leftLegJ_rz,rightLeg_px,rightLeg_py,rightLeg_pz,rightLeg_rx,rightLeg_ry,rightLeg_rz,rightLegJ_px,rightLegJ_py,rightLegJ_pz,rightLegJ_rx,rightLegJ_ry,rightLegJ_rz,leftArm_px,leftArm_py,leftArm_pz,leftArm_rx,leftArm_ry,leftArm_rz,leftArmJ_px,leftArmJ_py,leftArmJ_pz,leftArmJ_rx,leftArmJ_ry,leftArmJ_rz,rightArm_px,rightArm_py,rightArm_pz,rightArm_rx,rightArm_ry,rightArm_rz,rightArmJ_px,rightArmJ_py,rightArmJ_pz,rightArmJ_rx,rightArmJ_ry,rightArmJ_rz,chest_px,chest_py,chest_pz,chest_rx,chest_ry,chest_rz,body_px,body_py,body_pz,body_rx,body_ry,body_rz
0.0,0.0,0.0,24.544483722825515,0.0,0.0,0.0,0.0,0.0,-4.090747287137585,0.0,0.0,0.0,0.0,0.0,-24.544483722825515,0.0,0.0,0.0,0.0,0.0,24.544483722825515,0.0,0.0,0.0,0.0,0.0,-24.544483722825515,0.0,0.0,0.0,0.0,0.0,-32.72597829710068,0.0,0.0,0.0,0.0,0.0,24.544483722825515,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.18149457427517,0.0,0.0,0.04090747287137586,-7.87,0.0,0.0,0.0
0.0,0.0,0.0,24.282979693398584,0.0,0.0,0.0,0.0,0.0,-4.047163282233097,0.0,0.0,0.0,0.0,0.0,-24.282979693398584,0.0,0.0,0.0,0.0,0.0,24.282979693398584,0.0,0.0,0.0,0.0,0.0,-24.282979693398584,0.0,0.0,0.0,0.0,0.0,-32.377306257864774,0.0,0.0,0.0,0.0,0.0,24.282979693398584,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.094326564466193,0.0,0.0,0.040471632822330975,-7.87,0.0,0.0,0.0
0.0,0.0,0.0,24.016012095983676,0.0,0.0,0.0,0.0,0.0,-4.002668682663947,0.0,0.0,0.0,0.0,0.0,-24.016012095983676,0.0,0.0,0.0,0.0,0.0,24.016012095983676,0.0,0.0,0.0,0.0,0.0,-24.016012095983676,0.0,0.0,0.0,0.0,0.0,-32.02134946131157,0.0,0.0,0.0,0.0,0.0,24.016012095983676,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.005337365327893,0.0,0.0,0.040026686826639464,-7.8580000000000005,0.0,0.0,0.0
0.0,0.0,0.0,23.74364099716398,0.0,0.0,0.0,0.0,0.0,-3.95727349952733,0.0,0.0,0.0,0.0,0.0,-23.74364099716398,0.0,0.0,0.0,0.0,0.0,23.74364099716398,0.0,0.0,0.0,0.0,0.0,-23.74364099716398,0.0,0.0,0.0,0.0,0.0,-31.65818799621864,0.0,0.0,0.0,0.0,0.0,23.74364099716398,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.91454699905466,0.0,0.0,0.039572734995273307,-7.852,0.0,0.0,0.0
0.0,0.0,0.0,23.465927679287656,0.0,0.0,0.0,0.0,0.0,-3.9109879465479427,0.0,0.0,0.0,0.0,0.0,-23.465927679287656,0.0,0.0,0.0,0.0,0.0,23.465927679287656,0.0,0.0,0.0,0.0,0.0,-23.465927679287656,0.0,0.0,0.0,0.0,0.0,-31.28790357238354,0.0,0.0,0.0,0.0,0.0,23.465927679287656,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.821975893095885,0.0,0.0,0.039109879465479426,-7.846,0.0,0.0,0.0
0.0,0.0,0.0,23.182934626679614,0.0,0.0,0.0,0.0,0.0,-3.8638224377799357,0.0,0.0,0.0,0.0,0.0,-23.182934626679614,0.0,0.0,0.0,0.0,0.0,23.182934626679614,0.0,0.0,0.0,0.0,0.0,-23.182934626679614,0.0,0.0,0.0,0.0,0.0,-30.910579502239486,0.0,0.0,0.0,0.0,0.0,23.182934626679614,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.7276448755598715,0.0,0.0,0.03863822437779936,-7.84,0.0,0.0,0.0
0.0,0.0,0.0,22.894725511582863,0.0,0.0,0.0,0.0,0.0,-3.81578758526381,0.0,0.0,0.0,0.0,0.0,-22.894725511582863,0.0,0.0,0.0,0.0,0.0,22.894725511582863,0.0,0.0,0.0,0.0,0.0,-22.894725511582863,0.0,0.0,0.0,0.0,0.0,-30.52630068211048,0.0,0.0,0.0,0.0,0.0,22.894725511582863,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.63157517052762,0.0,0.0,0.03815787585263811,-7.834,0.0,0.0,0.0
0.0,0.0,0.0,22.601365179832396,0.0,0.0,0.0,0.0,0.0,-3.7668941966387326,0.0,0.0,0.0,0.0,0.0,-22.601365179832396,0.0,0.0,0.0,0.0,0.0,22.601365179832396,0.0,0.0,0.0,0.0,0.0,-22.601365179832396,0.0,0.0,0.0,0.0,0.0,-30.13515357310986,0.0,0.0,0.0,0.0,0.0,22.601365179832396,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.533788393277465,0.0,0.0,0.03766894196638733,-7.827999999999999,0.0,0.0,0.0
0.0,0.0,0.0,22.302919636265248,0.0,0.0,0.0,0.0,0.0,-3.717153272710875,0.0,0.0,0.0,0.0,0.0,-22.302919636265248,0.0,0.0,0.0,0.0,0.0,22.302919636265248,0.0,0.0,0.0,0.0,0.0,-22.302919636265248,0.0,0.0,0.0,0.0,0.0,-29.737226181687,0.0,0.0,0.0,0.0,0.0,22.302919636265248,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.43430654542175,0.0,0.0,0.03717153272710875,-7.822,0.0,0.0,0.0
0.0,0.0,0.0,21.999456029869695,0.0,0.0,0.0,0.0,0.0,-3.6665760049782827,0.0,0.0,0.0,0.0,0.0,-21.999456029869695,0.0,0.0,0.0,0.0,0.0,21.999456029869695,0.0,0.0,0.0,0.0,0.0,-21.999456029869695,0.0,0.0,0.0,0.0,0.0,-29.332608039826262,0.0,0.0,0.0,0.0,0.0,21.999456029869695,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.3331520099565655,0.0,0.0,0.03666576004978283,-7.816,0.0,0.0,0.0
0.0,0.0,0.0,21.69104263867691,0.0,0.0,0.0,0.0,0.0,-3.6151737731128186,0.0,0.0,0.0,0.0,0.0,-21.69104263867691,0.0,0.0,0.0,0.0,0.0,21.69104263867691,0.0,0.0,0.0,0.0,0.0,-21.69104263867691,0.0,0.0,0.0,0.0,0.0,-28.92139018490255,0.0,0.0,0.0,0.0,0.0,21.69104263867691,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.230347546225637,0.0,0.0,0.03615173773112819,-7.8100000000000005,0.0,0.0,0.0
0.0,0.0,0.0,21.377748854398845,0.0,0.0,0.0,0.0,0.0,-3.5629581423998076,0.0,0.0,0.0,0.0,0.0,-21.377748854398845,0.0,0.0,0.0,0.0,0.0,21.377748854398845,0.0,0.0,0.0,0.0,0.0,-21.377748854398845,0.0,0.0,0.0,0.0,0.0,-28.50366513919846,0.0,0.0,0.0,0.0,0.0,21.377748854398845,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.125916284799615,0.0,0.0,0.03562958142399807,-7.804,0.0,0.0,0.0
0.0,0.0,0.0,21.05964516681524,0.0,0.0,0.0,0.0,0.0,-3.5099408611358736,0.0,0.0,0.0,0.0,0.0,-21.05964516681524,0.0,0.0,0.0,0.0,0.0,21.05964516681524,0.0,0.0,0.0,0.0,0.0,-21.05964516681524,0.0,0.0,0.0,0.0,0.0,-28.07952688908699,0.0,0.0,0.0,0.0,0.0,21.05964516681524,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.019881722271747,0.0,0.0,0.03509940861135873,-7.798,0.0,0.0,0.0
0.0,0.0,0.0,20.736803147913793,0.0,0.0,0.0,0.0,0.0,-3.456133857985632,0.0,0.0,0.0,0.0,0.0,-20.736803147913793,0.0,0.0,0.0,0.0,0.0,20.736803147913793,0.0,0.0,0.0,0.0,0.0,-20.736803147913793,0.0,0.0,0.0,0.0,0.0,-27.649070863885058,0.0,0.0,0.0,0.0,0.0,20.736803147913793,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.912267715971264,0.0,0.0,0.03456133857985632,-7.792,0.0,0.0,0.0
0.0,0.0,0.0,20.409295435786817,0.0,0.0,0.0,0.0,0.0,-3.401549239297803,0.0,0.0,0.0,0.0,0.0,-20.409295435786817,0.0,0.0,0.0,0.0,0.0,20.409295435786817,0.0,0.0,0.0,0.0,0.0,-20.409295435786817,0.0,0.0,0.0,0.0,0.0,-27.212393914382424,0.0,0.0,0.0,0.0,0.0,20.409295435786817,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.803098478595606,0.0,0.0,0.03401549239297803,-7.786,0.0,0.0,0.0
0.0,0.0,0.0,20.07719571828786,0.0,0.0,0.0,0.0,0.0,-3.34619928638131,0.0,0.0,0.0,0.0,0.0,-20.07719571828786,0.0,0.0,0.0,0.0,0.0,20.07719571828786,0.0,0.0,0.0,0.0,0.0,-20.07719571828786,0.0,0.0,0.0,0.0,0.0,-26.76959429105048,0.0,0.0,0.0,0.0,0.0,20.07719571828786,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.69239857276262,0.0,0.0,0.0334619928638131,-7.779999999999999,0.0,0.0,0.0
0.0,0.0,0.0,19.740578716452305,0.0,0.0,0.0,0.0,0.0,-3.2900964527420506,0.0,0.0,0.0,0.0,0.0,-19.740578716452305,0.0,0.0,0.0,0.0,0.0,19.740578716452305,0.0,0.0,0.0,0.0,0.0,-19.740578716452305,0.0,0.0,0.0,0.0,0.0,-26.320771621936405,0.0,0.0,0.0,0.0,0.0,19.740578716452305,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.580192905484101,0.0,0.0,0.03290096452742051,-7.774,0.0,0.0,0.0
0.0,0.0,0.0,19.399520167685502,0.0,0.0,0.0,0.0,0.0,-3.233253361280917,0.0,0.0,0.0,0.0,0.0,-19.399520167685502,0.0,0.0,0.0,0.0,0.0,19.399520167685502,0.0,0.0,0.0,0.0,0.0,-19.399520167685502,0.0,0.0,0.0,0.0,0.0,-25.866026890247337,0.0,0.0,0.0,0.0,0.0,19.399520167685502,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.466506722561834,0.0,0.0,0.032332533612809175,-7.768,0.0,0.0,0.0
0.0,0.0,0.0,19.05409680872209,0.0,0.0,0.0,0.0,0.0,-3.1756828014536813,0.0,0.0,0.0,0.0,0.0,-19.05409680872209,0.0,0.0,0.0,0.0,0.0,19.05409680872209,0.0,0.0,0.0,0.0,0.0,-19.05409680872209,0.0,0.0,0.0,0.0,0.0,-25.40546241162945,0.0,0.0,0.0,0.0,0.0,19.05409680872209,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.351365602907363,0.0,0.0,0.03175682801453682,-7.7620000000000005,0.0,0.0,0.0
0.0,0.0,0.0,18.70438635836056,0.0,0.0,0.0,0.0,0.0,-3.1173977263934267,0.0,0.0,0.0,0.0,0.0,-18.70438635836056,0.0,0.0,0.0,0.0,0.0,18.70438635836056,0.0,0.0,0.0,0.0,0.0,-18.70438635836056,0.0,0.0,0.0,0.0,0.0,-24.939181811147414,0.0,0.0,0.0,0.0,0.0,18.70438635836056,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.234795452786853,0.0,0.0,0.03117397726393427,-7.756,0.0,0.0,0.0
0.0,0.0,0.0,18.350467499976954,0.0,0.0,0.0,0.0,0.0,-3.0584112499961593,0.0,0.0,0.0,0.0,0.0,-18.350467499976954,0.0,0.0,0.0,0.0,0.0,18.350467499976954,0.0,0.0,0.0,0.0,0.0,-18.350467499976954,0.0,0.0,0.0,0.0,0.0,-24.467289999969275,0.0,0.0,0.0,0.0,0.0,18.350467499976954,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.116822499992319,0.0,0.0,0.030584112499961593,-7.756,0.0,0.0,0.0
0.0,0.0,0.0,17.992419863821315,0.0,0.0,0.0,0.0,0.0,-2.998736643970219,0.0,0.0,0.0,0.0,0.0,-17.992419863821315,0.0,0.0,0.0,0.0,0.0,17.992419863821315,0.0,0.0,0.0,0.0,0.0,-17.992419863821315,0.0,0.0,0.0,0.0,0.0,-23.989893151761752,0.0,0.0,0.0,0.0,0.0,17.992419863821315,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.997473287940438,0.0,0.0,0.029987366439702193,-7.744,0.0,0.0,0.0
0.0,0.0,0.0,17.63032400910124,0.0,0.0,0.0,0.0,0.0,-2.9383873348502068,0.0,0.0,0.0,0.0,0.0,-17.63032400910124,0.0,0.0,0.0,0.0,0.0,17.63032400910124,0.0,0.0,0.0,0.0,0.0,-17.63032400910124,0.0,0.0,0.0,0.0,0.0,-23.507098678801654,0.0,0.0,0.0,0.0,0.0,17.63032400910124,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.8767746697004135,0.0,0.0,0.029383873348502065,-7.744,0.0,0.0,0.0
0.0,0.0,0.0,17.264261405856516,0.0,0.0,0.0,0.0,0.0,-2.8773769009760857,0.0,0.0,0.0,0.0,0.0,-17.264261405856516,0.0,0.0,0.0,0.0,0.0,17.264261405856516,0.0,0.0,0.0,0.0,0.0,-17.264261405856516,0.0,0.0,0.0,0.0,0.0,-23.019015207808685,0.0,0.0,0.0,0.0,0.0,17.264261405856516,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.754753801952171,0.0,0.0,0.02877376900976086,-7.731999999999999,0.0,0.0,0.0
0.0,0.0,0.0,16.894314416628504,0.0,0.0,0.0,0.0,0.0,-2.8157190694380843,0.0,0.0,0.0,0.0,0.0,-16.894314416628504,0.0,0.0,0.0,0.0,0.0,16.894314416628504,0.0,0.0,0.0,0.0,0.0,-16.894314416628504,0.0,0.0,0.0,0.0,0.0,-22.525752555504674,0.0,0.0,0.0,0.0,0.0,16.894314416628504,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.6314381388761685,0.0,0.0,0.028157190694380843,-7.731999999999999,0.0,0.0,0.0
0.0,0.0,0.0,16.520566277929127,0.0,0.0,0.0,0.0,0.0,-2.753427712988188,0.0,0.0,0.0,0.0,0.0,-16.520566277929127,0.0,0.0,0.0,0.0,0.0,16.520566277929127,0.0,0.0,0.0,0.0,0.0,-16.520566277929127,0.0,0.0,0.0,0.0,0.0,-22.027421703905503,0.0,0.0,0.0,0.0,0.0,16.520566277929127,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.506855425976376,0.0,0.0,0.02753427712988188,-7.72,0.0,0.0,0.0
0.0,0.0,0.0,16.143101081512835,0.0,0.0,0.0,0.0,0.0,-2.690516846918806,0.0,0.0,0.0,0.0,0.0,-16.143101081512835,0.0,0.0,0.0,0.0,0.0,16.143101081512835,0.0,0.0,0.0,0.0,0.0,-16.143101081512835,0.0,0.0,0.0,0.0,0.0,-21.524134775350447,0.0,0.0,0.0,0.0,0.0,16.143101081512835,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.381033693837612,0.0,0.0,0.026905168469188057,-7.714,0.0,0.0,0.0
0.0,0.0,0.0,15.762003755456375,0.0,0.0,0.0,0.0,0.0,-2.627000625909396,0.0,0.0,0.0,0.0,0.0,-15.762003755456375,0.0,0.0,0.0,0.0,0.0,15.762003755456375,0.0,0.0,0.0,0.0,0.0,-15.762003755456375,0.0,0.0,0.0,0.0,0.0,-21.01600500727517,0.0,0.0,0.0,0.0,0.0,15.762003755456375,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.254001251818792,0.0,0.0,0.02627000625909396,-7.708,0.0,0.0,0.0
0.0,0.0,0.0,15.37736004505042,0.0,0.0,0.0,0.0,0.0,-2.5628933408417365,0.0,0.0,0.0,0.0,0.0,-15.37736004505042,0.0,0.0,0.0,0.0,0.0,15.37736004505042,0.0,0.0,0.0,0.0,0.0,-15.37736004505042,0.0,0.0,0.0,0.0,0.0,-20.503146726733892,0.0,0.0,0.0,0.0,0.0,15.37736004505042,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.125786681683473,0.0,0.0,0.025628933408417365,-7.702,0.0,0.0,0.0
0.0,0.0,0.0,14.989256493507073,0.0,0.0,0.0,0.0,0.0,-2.4982094155845123,0.0,0.0,0.0,0.0,0.0,-14.989256493507073,0.0,0.0,0.0,0.0,0.0,14.989256493507073,0.0,0.0,0.0,0.0,0.0,-14.989256493507073,0.0,0.0,0.0,0.0,0.0,-19.985675324676098,0.0,0.0,0.0,0.0,0.0,14.989256493507073,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.9964188311690245,0.0,0.0,0.024982094155845125,-7.696,0.0,0.0,0.0
0.0,0.0,0.0,14.597780422488118,0.0,0.0,0.0,0.0,0.0,-2.43296340374802,0.0,0.0,0.0,0.0,0.0,-14.597780422488118,0.0,0.0,0.0,0.0,0.0,14.597780422488118,0.0,0.0,0.0,0.0,0.0,-14.597780422488118,0.0,0.0,0.0,0.0,0.0,-19.46370722998416,0.0,0.0,0.0,0.0,0.0,14.597780422488118,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.86592680749604,0.0,0.0,0.0243296340374802,-7.6899999999999995,0.0,0.0,0.0
0.0,0.0,0.0,14.203019912458052,0.0,0.0,0.0,0.0,0.0,-2.3671699854096753,0.0,0.0,0.0,0.0,0.0,-14.203019912458052,0.0,0.0,0.0,0.0,0.0,14.203019912458052,0.0,0.0,0.0,0.0,0.0,-14.203019912458052,0.0,0.0,0.0,0.0,0.0,-18.937359883277402,0.0,0.0,0.0,0.0,0.0,14.203019912458052,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.7343399708193505,0.0,0.0,0.023671699854096756,-7.684,0.0,0.0,0.0
0.0,0.0,0.0,13.805063782866222,0.0,0.0,0.0,0.0,0.0,-2.300843963811037,0.0,0.0,0.0,0.0,0.0,-13.805063782866222,0.0,0.0,0.0,0.0,0.0,13.805063782866222,0.0,0.0,0.0,0.0,0.0,-13.805063782866222,0.0,0.0,0.0,0.0,0.0,-18.406751710488297,0.0,0.0,0.0,0.0,0.0,13.805063782866222,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.601687927622074,0.0,0.0,0.023008439638110372,-7.678,0.0,0.0,0.0
0.0,0.0,0.0,13.404001572162901,0.0,0.0,0.0,0.0,0.0,-2.23400026202715,0.0,0.0,0.0,0.0,0.0,-13.404001572162901,0.0,0.0,0.0,0.0,0.0,13.404001572162901,0.0,0.0,0.0,0.0,0.0,-13.404001572162901,0.0,0.0,0.0,0.0,0.0,-17.8720020962172,0.0,0.0,0.0,0.0,0.0,13.404001572162901,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.4680005240543,0.0,0.0,0.022340002620271502,-7.672000000000001,0.0,0.0,0.0
0.0,0.0,0.0,12.999923517653572,0.0,0.0,0.0,0.0,0.0,-2.1666539196089287,0.0,0.0,0.0,0.0,0.0,-12.999923517653572,0.0,0.0,0.0,0.0,0.0,12.999923517653572,0.0,0.0,0.0,0.0,0.0,-12.999923517653572,0.0,0.0,0.0,0.0,0.0,-17.33323135687143,0.0,0.0,0.0,0.0,0.0,12.999923517653572,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.3333078392178574,0.0,0.0,0.02166653919608929,-7.666,0.0,0.0,0.0
0.0,0.0,0.0,12.592920535195766,0.0,0.0,0.0,0.0,0.0,-2.0988200891992945,0.0,0.0,0.0,0.0,0.0,-12.592920535195766,0.0,0.0,0.0,0.0,0.0,12.592920535195766,0.0,0.0,0.0,0.0,0.0,-12.592920535195766,0.0,0.0,0.0,0.0,0.0,-16.790560713594356,0.0,0.0,0.0,0.0,0.0,12.592920535195766,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.197640178398589,0.0,0.0,0.020988200891992947,-7.66,0.0,0.0,0.0
0.0,0.0,0.0,12.183084198743549,0.0,0.0,0.0,0.0,0.0,-2.030514033123925,0.0,0.0,0.0,0.0,0.0,-12.183084198743549,0.0,0.0,0.0,0.0,0.0,12.183084198743549,0.0,0.0,0.0,0.0,0.0,-12.183084198743549,0.0,0.0,0.0,0.0,0.0,-16.2441122649914,0.0,0.0,0.0,0.0,0.0,12.183084198743549,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.06102806624785,0.0,0.0,0.02030514033123925,-7.654,0.0,0.0,0.0
0.0,0.0,0.0,11.770506719743615,0.0,0.0,0.0,0.0,0.0,-1.9617511199572693,0.0,0.0,0.0,0.0,0.0,-11.770506719743615,0.0,0.0,0.0,0.0,0.0,11.770506719743615,0.0,0.0,0.0,0.0,0.0,-11.770506719743615,0.0,0.0,0.0,0.0,0.0,-15.694008959658154,0.0,0.0,0.0,0.0,0.0,11.770506719743615,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.9235022399145385,0.0,0.0,0.019617511199572696,-7.648,0.0,0.0,0.0
0.0,0.0,0.0,11.355280926388168,0.0,0.0,0.0,0.0,0.0,-1.8925468210646947,0.0,0.0,0.0,0.0,0.0,-11.355280926388168,0.0,0.0,0.0,0.0,0.0,11.355280926388168,0.0,0.0,0.0,0.0,0.0,-11.355280926388168,0.0,0.0,0.0,0.0,0.0,-15.140374568517558,0.0,0.0,0.0,0.0,0.0,11.355280926388168,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.7850936421293895,0.0,0.0,0.01892546821064695,-7.6419999999999995,0.0,0.0,0.0
0.0,0.0,0.0,10.93750024272904,0.0,0.0,0.0,0.0,0.0,-1.8229167071215067,0.0,0.0,0.0,0.0,0.0,-10.93750024272904,0.0,0.0,0.0,0.0,0.0,10.93750024272904,0.0,0.0,0.0,0.0,0.0,-10.93750024272904,0.0,0.0,0.0,0.0,0.0,-14.583333656972053,0.0,0.0,0.0,0.0,0.0,10.93750024272904,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.6458334142430133,0.0,0.0,0.018229167071215066,-7.636,0.0,0.0,0.0
0.0,0.0,0.0,10.517258667657531,0.0,0.0,0.0,0.0,0.0,-1.7528764446095884,0.0,0.0,0.0,0.0,0.0,-10.517258667657531,0.0,0.0,0.0,0.0,0.0,10.517258667657531,0.0,0.0,0.0,0.0,0.0,-10.517258667657531,0.0,0.0,0.0,0.0,0.0,-14.023011556876707,0.0,0.0,0.0,0.0,0.0,10.517258667657531,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.5057528892191767,0.0,0.0,0.017528764446095885,-7.63,0.0,0.0,0.0
0.0,0.0,0.0,10.094650753755127,0.0,0.0,0.0,0.0,0.0,-1.6824417922925212,0.0,0.0,0.0,0.0,0.0,-10.094650753755127,0.0,0.0,0.0,0.0,0.0,10.094650753755127,0.0,0.0,0.0,0.0,0.0,-10.094650753755127,0.0,0.0,0.0,0.0,0.0,-13.45953433834017,0.0,0.0,0.0,0.0,0.0,10.094650753755127,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.3648835845850424,0.0,0.0,0.016824417922925213,-7.6240000000000006,0.0,0.0,0.0
0.0,0.0,0.0,9.66977158601964,0.0,0.0,0.0,0.0,0.0,-1.6116285976699403,0.0,0.0,0.0,0.0,0.0,-9.66977158601964,0.0,0.0,0.0,0.0,0.0,9.66977158601964,0.0,0.0,0.0,0.0,0.0,-9.66977158601964,0.0,0.0,0.0,0.0,0.0,-12.893028781359522,0.0,0.0,0.0,0.0,0.0,9.66977158601964,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.2232571953398805,0.0,0.0,0.016116285976699403,-7.618,0.0,0.0,0.0
0.0,0.0,0.0,9.242716760471342,0.0,0.0,0.0,0.0,0.0,-1.5404527934118906,0.0,0.0,0.0,0.0,0.0,-9.242716760471342,0.0,0.0,0.0,0.0,0.0,9.242716760471342,0.0,0.0,0.0,0.0,0.0,-9.242716760471342,0.0,0.0,0.0,0.0,0.0,-12.323622347295125,0.0,0.0,0.0,0.0,0.0,9.242716760471342,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.080905586823781,0.0,0.0,0.015404527934118907,-7.618,0.0,0.0,0.0
0.0,0.0,0.0,8.813582362644333,0.0,0.0,0.0,0.0,0.0,-1.4689303937740554,0.0,0.0,0.0,0.0,0.0,-8.813582362644333,0.0,0.0,0.0,0.0,0.0,8.813582362644333,0.0,0.0,0.0,0.0,0.0,-8.813582362644333,0.0,0.0,0.0,0.0,0.0,-11.751443150192443,0.0,0.0,0.0,0.0,0.0,8.813582362644333,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.937860787548111,0.0,0.0,0.014689303937740556,-7.606,0.0,0.0,0.0
0.0,0.0,0.0,8.382464945967776,0.0,0.0,0.0,0.0,0.0,-1.3970774909946293,0.0,0.0,0.0,0.0,0.0,-8.382464945967776,0.0,0.0,0.0,0.0,0.0,8.382464945967776,0.0,0.0,0.0,0.0,0.0,-8.382464945967776,0.0,0.0,0.0,0.0,0.0,-11.176619927957034,0.0,0.0,0.0,0.0,0.0,8.382464945967776,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.7941549819892586,0.0,0.0,0.013970774909946294,-7.606,0.0,0.0,0.0
0.0,0.0,0.0,7.949461510041608,0.0,0.0,0.0,0.0,0.0,-1.3249102516736013,0.0,0.0,0.0,0.0,0.0,-7.949461510041608,0.0,0.0,0.0,0.0,0.0,7.949461510041608,0.0,0.0,0.0,0.0,0.0,-7.949461510041608,0.0,0.0,0.0,0.0,0.0,-10.59928201338881,0.0,0.0,0.0,0.0,0.0,7.949461510041608,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.6498205033472026,0.0,0.0,0.013249102516736014,-7.593999999999999,0.0,0.0,0.0
